pincode_extracted,pincode_primary_district,pincode_primary_state,pincode_n_offices,pincode_n_districts,pincode_n_states,pincode_centroid_latitude,pincode_centroid_longitude,pincode_state_norm,pincode_district_norm,pincode_is_ambiguous
396030,VALSAD,GUJARAT,9,1,1,20.587439555555555,72.915232,gujarat,valsad,False
396035,VALSAD,GUJARAT,8,1,1,20.632013,72.974148,gujarat,valsad,False
396040,NAVSARI,GUJARAT,16,1,1,20.635,73.130625,gujarat,navsari,False
396045,VALSAD,GUJARAT,7,1,1,20.632341285714286,73.03330142857143,gujarat,valsad,False
396050,VALSAD,GUJARAT,23,1,1,20.505383826086955,73.2239246521739,gujarat,valsad,False
396051,VALSAD,GUJARAT,22,2,1,20.562868227272727,73.26343463636364,gujarat,valsad,True
396055,VALSAD,GUJARAT,18,1,1,20.537365388888887,73.05276944444444,gujarat,valsad,False
396060,NAVSARI,GUJARAT,15,1,1,20.676,73.22133333333333,gujarat,navsari,False
396065,VALSAD,GUJARAT,5,1,1,20.391423,73.2241724,gujarat,valsad,False
396067,VALSAD,GUJARAT,24,1,1,20.25460216666667,73.28266691666667,gujarat,valsad,False
396105,VALSAD,GUJARAT,17,1,1,20.283767588235293,72.87649647058822,gujarat,valsad,False
396110,NAVSARI,GUJARAT,4,1,1,20.744999999999997,72.95,gujarat,navsari,False
396115,VALSAD,GUJARAT,1,1,1,20.467785,72.862272,gujarat,valsad,False
396120,VALSAD,GUJARAT,2,1,1,20.2158285,72.7947245,gujarat,valsad,False
396125,VALSAD,GUJARAT,16,1,1,20.4938014375,72.9808476875,gujarat,valsad,False
396126,VALSAD,GUJARAT,15,1,1,20.4127658,73.1132204,gujarat,valsad,False
396130,VALSAD,GUJARAT,3,1,1,20.290666666666667,72.78465,gujarat,valsad,False
396135,VALSAD,GUJARAT,3,1,1,20.252438666666666,72.75749466666667,gujarat,valsad,False
396140,VALSAD,GUJARAT,2,1,1,20.324967,72.786552,gujarat,valsad,False
396145,VALSAD,GUJARAT,9,1,1,20.427203888888886,72.99207533333333,gujarat,valsad,False
396150,VALSAD,GUJARAT,5,1,1,20.2033154,72.8209384,gujarat,valsad,False
396155,VALSAD,GUJARAT,5,1,1,20.302893599999997,72.85955440000001,gujarat,valsad,False
396165,VALSAD,GUJARAT,2,1,1,20.234199500000003,72.84901450000001,gujarat,valsad,False
396170,VALSAD,GUJARAT,4,1,1,20.17119375,72.7534285,gujarat,valsad,False
396171,VALSAD,GUJARAT,1,1,1,20.164658,72.772515,gujarat,valsad,False
396180,VALSAD,GUJARAT,1,1,1,20.487203,72.868452,gujarat,valsad,False
396185,VALSAD,GUJARAT,8,1,1,20.457486625,72.918117125,gujarat,valsad,False
396191,VALSAD,GUJARAT,16,1,1,20.375977375,72.9591540625,gujarat,valsad,False
396193,VALSAD,GUJARAT,6,2,2,20.326848833333333,72.9727225,gujarat,valsad,True
396195,VALSAD,GUJARAT,2,1,1,20.355137,72.9249035,gujarat,valsad,False
396210,DAMAN,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,7,1,1,20.434176,72.854065,thedadraandnagarhavelianddamananddiu,daman,False
396215,DAMAN,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,4,2,2,20.4072015,72.87995925,thedadraandnagarhavelianddamananddiu,daman,True
396220,DAMAN,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,3,1,1,20.401236333333333,72.83736966666667,thedadraandnagarhavelianddamananddiu,daman,False
396230,DADRA AND NAGAR HAVELI,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,25,2,2,20.1856032,73.06648696,thedadraandnagarhavelianddamananddiu,dadraandnagarhaveli,True
396235,VALSAD,GUJARAT,7,2,2,20.263631714285715,72.94550842857143,gujarat,valsad,True
396240,DADRA AND NAGAR HAVELI,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,9,2,2,20.242978555555553,73.02403144444445,thedadraandnagarhavelianddamananddiu,dadraandnagarhaveli,True
396310,NAVSARI,GUJARAT,17,1,1,20.80470588235294,72.93058823529411,gujarat,navsari,False
396321,NAVSARI,GUJARAT,1,1,1,20.77,72.96,gujarat,navsari,False
396325,NAVSARI,GUJARAT,5,1,1,20.756,73.0,gujarat,navsari,False
396350,NAVSARI,GUJARAT,8,1,1,20.8625,72.98875,gujarat,navsari,False
396360,NAVSARI,GUJARAT,9,1,1,20.814444444444444,73.01222222222222,gujarat,navsari,False
396370,NAVSARI,GUJARAT,1,1,1,20.84,72.98,gujarat,navsari,False
396375,VALSAD,GUJARAT,13,1,1,20.695689153846153,72.97678138461539,gujarat,valsad,False
396380,NAVSARI,GUJARAT,2,1,1,20.79,72.975,gujarat,navsari,False
396385,VALSAD,GUJARAT,4,1,1,20.7088,72.9012655,gujarat,valsad,False
396403,NAVSARI,GUJARAT,1,1,1,20.89,72.86,gujarat,navsari,False
396406,NAVSARI,GUJARAT,6,1,1,20.855,72.90666666666667,gujarat,navsari,False
396409,NAVSARI,GUJARAT,4,1,1,20.7925,73.0675,gujarat,navsari,False
396412,NAVSARI,GUJARAT,4,1,1,20.835,72.8425,gujarat,navsari,False
396415,NAVSARI,GUJARAT,6,1,1,21.041666666666668,72.94333333333333,gujarat,navsari,False
396418,NAVSARI,GUJARAT,4,1,1,20.985,73.0175,gujarat,navsari,False
396421,NAVSARI,GUJARAT,1,1,1,20.95,72.9,gujarat,navsari,False
396427,NAVSARI,GUJARAT,13,1,1,20.970000000000002,72.94384615384615,gujarat,navsari,False
396430,NAVSARI,GUJARAT,6,1,1,20.86,73.08,gujarat,navsari,False
396433,NAVSARI,GUJARAT,4,1,1,20.9075,73.0325,gujarat,navsari,False
396436,NAVSARI,GUJARAT,16,1,1,21.011875,72.824375,gujarat,navsari,False
396439,NAVSARI,GUJARAT,8,1,1,20.9192875,72.84415,gujarat,navsari,False
396445,NAVSARI,GUJARAT,3,1,1,20.95,72.93,gujarat,navsari,False
396450,NAVSARI,GUJARAT,4,1,1,20.9225,72.9175,gujarat,navsari,False
396460,NAVSARI,GUJARAT,4,1,1,20.82,72.8825,gujarat,navsari,False
396463,NAVSARI,GUJARAT,6,1,1,20.923333333333336,72.98166666666667,gujarat,navsari,False
396466,NAVSARI,GUJARAT,5,1,1,20.912,73.09200000000001,gujarat,navsari,False
396469,NAVSARI,GUJARAT,5,1,1,20.964,73.048,gujarat,navsari,False
396472,NAVSARI,GUJARAT,4,1,1,20.884999999999998,72.95,gujarat,navsari,False
396475,NAVSARI,GUJARAT,7,1,1,21.02,72.98714285714286,gujarat,navsari,False
396510,SURAT,GUJARAT,5,1,1,20.86837972,73.22174838,gujarat,surat,False
396521,NAVSARI,GUJARAT,15,1,1,20.737333333333332,73.06666666666666,gujarat,navsari,False
396530,NAVSARI,GUJARAT,3,1,1,20.819999999999997,73.09333333333333,gujarat,navsari,False
396540,NAVSARI,GUJARAT,11,1,1,20.734545454545454,73.19909090909091,gujarat,navsari,False
396560,NAVSARI,GUJARAT,25,1,1,20.8148,73.1996,gujarat,navsari,False
396570,NAVSARI,GUJARAT,4,1,1,20.83,73.2275,gujarat,navsari,False
396580,NAVSARI,GUJARAT,30,1,1,20.726333333333333,73.35866666666668,gujarat,navsari,False
396590,NAVSARI,GUJARAT,8,1,1,20.83,73.35375,gujarat,navsari,False
400001,MUMBAI,MAHARASHTRA,6,1,1,18.935871116666664,72.83409186666667,maharashtra,mumbai,False
400002,MUMBAI,MAHARASHTRA,3,1,1,18.950259033333335,72.82857346666667,maharashtra,mumbai,False
400003,MUMBAI,MAHARASHTRA,4,1,1,18.96338875,72.83081135,maharashtra,mumbai,False
400004,MUMBAI,MAHARASHTRA,5,1,1,18.95765876,72.82111280000001,maharashtra,mumbai,False
400005,MUMBAI,MAHARASHTRA,5,1,1,18.910328,72.81377558,maharashtra,mumbai,False
400006,MUMBAI,MAHARASHTRA,1,1,1,18.9547167,72.804095,maharashtra,mumbai,False
400007,MUMBAI,MAHARASHTRA,5,1,1,18.968589939999998,72.81949526000001,maharashtra,mumbai,False
400008,MUMBAI,MAHARASHTRA,5,1,1,18.968873744,72.82675305000001,maharashtra,mumbai,False
400009,MUMBAI,MAHARASHTRA,3,1,1,18.9695833,72.8426759,maharashtra,mumbai,False
400010,MUMBAI,MAHARASHTRA,5,2,1,18.96992706,72.8412154,maharashtra,mumbai,True
400011,MUMBAI,MAHARASHTRA,4,1,1,18.98069565,72.82634708,maharashtra,mumbai,False
400012,MUMBAI,MAHARASHTRA,6,1,1,18.999939833333332,72.83899075000001,maharashtra,mumbai,False
400013,MUMBAI,MAHARASHTRA,1,1,1,18.99515805,72.82735048,maharashtra,mumbai,False
400014,MUMBAI,MAHARASHTRA,3,1,1,19.013901033333333,72.84701226666665,maharashtra,mumbai,False
400015,MUMBAI,MAHARASHTRA,1,1,1,18.9771667,72.8494167,maharashtra,mumbai,False
400016,MUMBAI,MAHARASHTRA,5,1,1,19.03613576,72.84312644,maharashtra,mumbai,False
400017,MUMBAI,MAHARASHTRA,2,1,1,19.04233335,72.85173610000001,maharashtra,mumbai,False
400018,MUMBAI,MAHARASHTRA,2,1,1,19.0059287,72.8169197,maharashtra,mumbai,False
400019,MUMBAI,MAHARASHTRA,1,1,1,19.0280127,72.8526739,maharashtra,mumbai,False
400020,MUMBAI,MAHARASHTRA,3,1,1,18.937876433333333,72.8273117,maharashtra,mumbai,False
400021,MUMBAI,MAHARASHTRA,3,1,1,18.9310462,72.82915186666666,maharashtra,mumbai,False
400022,MUMBAI,MAHARASHTRA,4,1,1,19.05584725,72.85905875,maharashtra,mumbai,False
400024,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0604024,72.88009,maharashtra,mumbaisuburban,False
400025,MUMBAI,MAHARASHTRA,2,1,1,19.01296515,72.8327554,maharashtra,mumbai,False
400026,MUMBAI,MAHARASHTRA,4,1,1,18.973159775,72.81475266,maharashtra,mumbai,False
400027,MUMBAI,MAHARASHTRA,1,1,1,18.9766944,72.8319444,maharashtra,mumbai,False
400028,MUMBAI,MAHARASHTRA,6,1,1,19.020867,72.83946233333334,maharashtra,mumbai,False
400029,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.0817237083866,72.86285284850095,maharashtra,mumbaisuburban,False
400030,MUMBAI,MAHARASHTRA,4,1,1,19.014268525,72.81842047500001,maharashtra,mumbai,False
400031,MUMBAI,MAHARASHTRA,3,1,1,19.0136684,72.85462606666665,maharashtra,mumbai,False
400032,MUMBAI,MAHARASHTRA,3,1,1,36.89570233333333,54.862625333333334,maharashtra,mumbai,False
400033,MUMBAI,MAHARASHTRA,5,1,1,18.97372172,72.8374266,maharashtra,mumbai,False
400034,MUMBAI,MAHARASHTRA,2,1,1,18.97698072,72.816828565,maharashtra,mumbai,False
400035,MUMBAI,MAHARASHTRA,1,1,1,18.9434653,72.7943262,maharashtra,mumbai,False
400037,MUMBAI,MAHARASHTRA,4,1,1,18.783381925,72.967229175,maharashtra,mumbai,False
400042,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1421845,72.9390674,maharashtra,mumbaisuburban,False
400043,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.0573022,72.92327545,maharashtra,mumbaisuburban,False
400049,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1110420485732,72.8254034506658,maharashtra,mumbaisuburban,False
400050,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0565549681996,72.8337818071241,maharashtra,mumbaisuburban,False
400051,MUMBAI SUBURBAN,MAHARASHTRA,4,1,1,19.059646683494876,72.8479311816818,maharashtra,mumbaisuburban,False
400052,MUMBAI SUBURBAN,MAHARASHTRA,4,1,1,19.06797564454295,72.8361910233672,maharashtra,mumbaisuburban,False
400053,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.126107860027552,72.83170154565596,maharashtra,mumbaisuburban,False
400054,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.08746810861765,72.83695469912675,maharashtra,mumbaisuburban,False
400055,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0809937869993,72.8426246675505,maharashtra,mumbaisuburban,False
400056,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.103949648911048,72.84028990639825,maharashtra,mumbaisuburban,False
400057,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.1025091180707,72.8486245534266,maharashtra,mumbaisuburban,False
400058,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.12435160934915,72.83989647734575,maharashtra,mumbaisuburban,False
400059,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.114253187699433,72.87957287581314,maharashtra,mumbaisuburban,False
400060,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.131378,72.862351,maharashtra,mumbaisuburban,False
400061,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1283268200551,72.8326252913119,maharashtra,mumbaisuburban,False
400063,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.15880285,72.85137725,maharashtra,mumbaisuburban,False
400064,MUMBAI SUBURBAN,MAHARASHTRA,4,1,1,19.187132325,72.844903525,maharashtra,mumbaisuburban,False
400065,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.158395366666667,72.8705816,maharashtra,mumbaisuburban,False
400066,MUMBAI SUBURBAN,MAHARASHTRA,4,1,1,19.2308741,72.860404325,maharashtra,mumbaisuburban,False
400067,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.21684516666667,72.83094793333333,maharashtra,mumbaisuburban,False
400068,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.2479668,72.8604623,maharashtra,mumbaisuburban,False
400069,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.12020153331255,72.84989092126321,maharashtra,mumbaisuburban,False
400070,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.073198,72.87928333333333,maharashtra,mumbaisuburban,False
400071,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0566895,72.898216,maharashtra,mumbaisuburban,False
400072,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.111024,72.89034050000001,maharashtra,mumbaisuburban,False
400074,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.043900866666664,72.89490006666666,maharashtra,mumbaisuburban,False
400075,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.081894233333333,72.91688396666667,maharashtra,mumbaisuburban,False
400076,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.128885,72.9193519,maharashtra,mumbaisuburban,False
400077,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0778085,72.8985117,maharashtra,mumbaisuburban,False
400078,MUMBAI SUBURBAN,MAHARASHTRA,5,1,1,19.14618084,72.93460816000001,maharashtra,mumbaisuburban,False
400079,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.10565915,72.92222140000001,maharashtra,mumbaisuburban,False
400080,MUMBAI SUBURBAN,MAHARASHTRA,5,1,1,19.16268192,72.94779100000001,maharashtra,mumbaisuburban,False
400081,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.1671731,72.9621856,maharashtra,mumbaisuburban,False
400082,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.170581849999998,72.93324545,maharashtra,mumbaisuburban,False
400083,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.11692995,72.9374729,maharashtra,mumbaisuburban,False
400084,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.097937,72.904307,maharashtra,mumbaisuburban,False
400085,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0175278,72.8561944,maharashtra,mumbaisuburban,False
400086,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.08609016666667,72.90542386666667,maharashtra,mumbaisuburban,False
400087,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1347854,72.8997298,maharashtra,mumbaisuburban,False
400088,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.044194433333335,72.9271111,maharashtra,mumbaisuburban,False
400089,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.065820600000002,72.90042775,maharashtra,mumbaisuburban,False
400091,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.232127,72.840368,maharashtra,mumbaisuburban,False
400092,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.229244,72.855374,maharashtra,mumbaisuburban,False
400093,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1174661351108,72.865056201508,maharashtra,mumbaisuburban,False
400094,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0380031,72.9248323,maharashtra,mumbaisuburban,False
400095,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.19359195,72.80941955,maharashtra,mumbaisuburban,False
400096,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.1243962702245,72.8734228124155,maharashtra,mumbaisuburban,False
400097,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.18196455,72.85098715000001,maharashtra,mumbaisuburban,False
400098,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.0732679053237,72.8607295231336,maharashtra,mumbaisuburban,False
400099,MUMBAI SUBURBAN,MAHARASHTRA,3,1,1,19.09893564359457,72.86330703615818,maharashtra,mumbaisuburban,False
400101,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.207864,72.869733,maharashtra,mumbaisuburban,False
400102,MUMBAI SUBURBAN,MAHARASHTRA,2,1,1,19.1412917,72.85242915,maharashtra,mumbaisuburban,False
400103,MUMBAI SUBURBAN,MAHARASHTRA,1,1,1,19.245663,72.851596,maharashtra,mumbaisuburban,False
400104,MUMBAI SUBURBAN,MAHARASHTRA,4,1,1,19.18142294,72.8360138175,maharashtra,mumbaisuburban,False
400111,,,1,1,1,18.9391666,72.8375555,,,False
400113,,,1,1,1,,,,,False
400114,,,1,1,1,19.0160278,72.8458611,,,False
400118,,,1,1,1,18.96854498,72.8220289,,,False
400150,,,1,1,1,19.0571566,72.8297226,,,False
400153,,,1,1,1,19.128258,72.832642,,,False
400160,,,1,1,1,19.13144444,72.85013889,,,False
400167,,,1,1,1,19.204004,72.849998,,,False
400171,,,1,1,1,19.05688889,72.89811111,,,False
400183,,,1,1,1,19.11438889,72.93977778,,,False
400186,,,1,1,1,19.08633333,72.90822222,,,False
400193,,,1,1,1,19.658886,72.515018556,,,False
400201,,,1,1,1,19.20819444,72.86986111,,,False
400601,THANE,MAHARASHTRA,3,1,1,19.193166700000003,72.97771293333334,maharashtra,thane,False
400602,THANE,MAHARASHTRA,2,1,1,19.2164589,72.91724554999999,maharashtra,thane,False
400603,THANE,MAHARASHTRA,2,1,1,19.183125,72.97615275000001,maharashtra,thane,False
400604,THANE,MAHARASHTRA,1,1,1,19.1860556,72.9577778,maharashtra,thane,False
400605,THANE,MAHARASHTRA,1,1,1,19.1934722,72.9898333,maharashtra,thane,False
400606,THANE,MAHARASHTRA,1,1,1,19.2060278,72.9669444,maharashtra,thane,False
400607,THANE,MAHARASHTRA,1,1,1,19.2385833,72.9935833,maharashtra,thane,False
400608,THANE,MAHARASHTRA,3,1,1,19.212552533333334,72.97531106666666,maharashtra,thane,False
400609,,,1,1,1,19.19918,72.9794,,,False
400610,THANE,MAHARASHTRA,1,1,1,19.23125,72.9737778,maharashtra,thane,False
400612,THANE,MAHARASHTRA,7,1,1,19.181960757142857,73.02503182857143,maharashtra,thane,False
400614,THANE,MAHARASHTRA,3,1,1,19.0400463,73.04874073333333,maharashtra,thane,False
400615,THANE,MAHARASHTRA,2,1,1,19.2706164,72.95811069999999,maharashtra,thane,False
400701,THANE,MAHARASHTRA,1,1,1,19.1243889,72.9976111,maharashtra,thane,False
400702,RAIGAD,MAHARASHTRA,7,1,1,18.877809285714285,73.07600322857142,maharashtra,raigarh,False
400703,THANE,MAHARASHTRA,6,1,1,19.0761438,73.00120256666666,maharashtra,thane,False
400704,RAIGAD,MAHARASHTRA,2,1,1,18.904986100000002,72.91679165,maharashtra,raigarh,False
400705,THANE,MAHARASHTRA,1,1,1,19.06409,73.010679,maharashtra,thane,False
400706,THANE,MAHARASHTRA,4,1,1,19.0325625,73.01801387500001,maharashtra,thane,False
400707,RAIGAD,MAHARASHTRA,3,1,1,18.874898133333335,72.91782406666667,maharashtra,raigarh,False
400708,THANE,MAHARASHTRA,2,1,1,19.1511528,72.99231945,maharashtra,thane,False
400709,THANE,MAHARASHTRA,1,1,1,19.1035,73.0044167,maharashtra,thane,False
400710,THANE,MAHARASHTRA,1,1,1,19.1100556,73.0175,maharashtra,thane,False
401101,THANE,MAHARASHTRA,2,1,1,19.29918105,72.83599584999999,maharashtra,thane,False
401102,PALGHAR,MAHARASHTRA,15,1,1,19.610510386666665,72.871821,maharashtra,palghar,False
401103,PALGHAR,MAHARASHTRA,5,1,1,19.890541180000003,72.75839959999999,maharashtra,palghar,False
401105,PALGHAR,MAHARASHTRA,1,1,1,19.3096389,72.8549722,maharashtra,palghar,False
401106,THANE,MAHARASHTRA,2,1,1,19.28705535,72.78783659999999,maharashtra,thane,False
401107,THANE,MAHARASHTRA,3,1,1,19.280541433333333,72.8751874,maharashtra,thane,False
401108,,,1,1,1,19.27908333,72.85672222,,,False
401201,PALGHAR,MAHARASHTRA,7,1,1,19.390866842857143,72.7004213857143,maharashtra,palghar,False
401202,PALGHAR,MAHARASHTRA,3,1,1,19.373862900000002,72.8308469,maharashtra,palghar,False
401203,PALGHAR,MAHARASHTRA,4,1,1,19.4156935,72.80088935,maharashtra,palghar,False
401204,PALGHAR,MAHARASHTRA,6,3,2,19.444810076666666,73.06220143333333,maharashtra,palghar,True
401205,PALGHAR,MAHARASHTRA,1,1,1,19.3603,72.8727,maharashtra,palghar,False
401207,PALGHAR,MAHARASHTRA,2,1,1,19.34830285,72.8189501,maharashtra,palghar,False
401208,PALGHAR,MAHARASHTRA,8,1,1,19.40635818,62.19134398,maharashtra,palghar,False
401209,PALGHAR,MAHARASHTRA,1,1,1,19.4253889,72.8274167,maharashtra,palghar,False
401301,PALGHAR,MAHARASHTRA,4,1,1,30.372685425,73.529726275,maharashtra,palghar,False
401302,PALGHAR,MAHARASHTRA,1,1,1,19.4601389,72.7508611,maharashtra,palghar,False
401303,PALGHAR,MAHARASHTRA,10,2,2,19.478614555555552,72.90055078888889,maharashtra,palghar,True
401304,PALGHAR,MAHARASHTRA,2,1,1,19.2997986,72.87851029999999,maharashtra,palghar,False
401305,PALGHAR,MAHARASHTRA,2,1,1,19.46929435,72.8296901,maharashtra,palghar,False
401401,PALGHAR,MAHARASHTRA,2,1,1,19.4120271,72.88518565,maharashtra,palghar,False
401402,PALGHAR,MAHARASHTRA,1,1,1,19.6461389,72.7236944,maharashtra,palghar,False
401403,PALGHAR,MAHARASHTRA,11,1,1,19.737985899999998,72.93382349090909,maharashtra,palghar,False
401404,PALGHAR,MAHARASHTRA,1,1,1,19.6982778,72.7689167,maharashtra,palghar,False
401405,PALGHAR,MAHARASHTRA,9,1,1,19.36571618888889,72.83848617777778,maharashtra,palghar,False
401501,PALGHAR,MAHARASHTRA,13,1,1,19.93213666923077,73.28383808461538,maharashtra,palghar,False
401502,PALGHAR,MAHARASHTRA,5,1,1,19.704215979999997,72.7609781,maharashtra,palghar,False
401503,PALGHAR,MAHARASHTRA,4,1,1,19.883486,72.68816495,maharashtra,palghar,False
401504,PALGHAR,MAHARASHTRA,3,1,1,19.814536066666665,72.73241076666666,maharashtra,palghar,False
401506,PALGHAR,MAHARASHTRA,1,1,1,19.7983333,72.7445278,maharashtra,palghar,False
401601,PALGHAR,MAHARASHTRA,3,1,1,19.9794011,72.71186046666666,maharashtra,palghar,False
401602,PALGHAR,MAHARASHTRA,16,1,1,19.9639377625,72.8048004125,maharashtra,palghar,False
401603,PALGHAR,MAHARASHTRA,22,1,1,19.92628359090909,73.17228153181817,maharashtra,palghar,False
401604,PALGHAR,MAHARASHTRA,18,1,1,19.85411368333333,73.36191012777778,maharashtra,palghar,False
401605,PALGHAR,MAHARASHTRA,7,1,1,19.813758957142856,73.09526702857143,maharashtra,palghar,False
401606,PALGHAR,MAHARASHTRA,16,1,1,20.1307580375,73.02623063125,maharashtra,palghar,False
401607,PALGHAR,MAHARASHTRA,6,1,1,19.90163795,72.9652203,maharashtra,palghar,False
401608,PALGHAR,MAHARASHTRA,1,1,1,19.9714444,72.7468611,maharashtra,palghar,False
401701,PALGHAR,MAHARASHTRA,2,1,1,19.8101598,72.8907998,maharashtra,palghar,False
401702,PALGHAR,MAHARASHTRA,1,1,1,20.0805833,72.7261667,maharashtra,palghar,False
401703,PALGHAR,MAHARASHTRA,1,1,1,20.05775,72.7516944,maharashtra,palghar,False
402101,RAIGAD,MAHARASHTRA,4,1,1,18.083164525,73.180428575,maharashtra,raigarh,False
402102,RAIGAD,MAHARASHTRA,4,1,1,18.100506325,73.32210565,maharashtra,raigarh,False
402103,RAIGAD,MAHARASHTRA,12,1,1,18.1407794,73.31501837500001,maharashtra,raigarh,False
402104,RAIGAD,MAHARASHTRA,12,1,1,18.301683616666665,73.26773188333333,maharashtra,raigarh,False
402105,RAIGAD,MAHARASHTRA,13,1,1,18.146546492307692,73.10332173846153,maharashtra,raigarh,False
402106,RAIGAD,MAHARASHTRA,6,1,1,18.572294433333333,73.11104666666667,maharashtra,raigarh,False
402107,RAIGAD,MAHARASHTRA,26,1,1,18.746905276923076,73.07541218846153,maharashtra,raigarh,False
402108,RAIGAD,MAHARASHTRA,5,1,1,18.678791080000003,73.00373114,maharashtra,raigarh,False
402109,RAIGAD,MAHARASHTRA,21,1,1,18.437078695238096,73.05371245714285,maharashtra,raigarh,False
402110,RAIGAD,MAHARASHTRA,9,1,1,18.051922266666665,73.04690667777778,maharashtra,raigarh,False
402111,RAIGAD,MAHARASHTRA,8,1,1,18.2815008375,73.114546275,maharashtra,raigarh,False
402112,RAIGAD,MAHARASHTRA,6,1,1,18.324961133333336,73.21265403333332,maharashtra,raigarh,False
402113,RAIGAD,MAHARASHTRA,4,1,1,18.101826449999997,73.0040599,maharashtra,raigarh,False
402114,RAIGAD,MAHARASHTRA,2,1,1,17.99527805,73.04226940000001,maharashtra,raigarh,False
402115,RAIGAD,MAHARASHTRA,5,1,1,18.13580924,73.2529299,maharashtra,raigarh,False
402116,RAIGAD,MAHARASHTRA,2,1,1,18.43543785,73.14255195,maharashtra,raigarh,False
402117,RAIGAD,MAHARASHTRA,3,1,1,18.203155233333334,73.24944216666667,maharashtra,raigarh,False
402120,RAIGAD,MAHARASHTRA,6,1,1,18.349589733333335,73.30847343333333,maharashtra,raigarh,False
402122,RAIGAD,MAHARASHTRA,4,1,1,18.175599125,73.188275275,maharashtra,raigarh,False
402125,RAIGAD,MAHARASHTRA,1,1,1,18.5784444,73.0960278,maharashtra,raigarh,False
402126,RAIGAD,MAHARASHTRA,2,1,1,18.4951675,73.17657425,maharashtra,raigarh,False
402201,RAIGAD,MAHARASHTRA,1,1,1,18.6418056,72.8723611,maharashtra,raigarh,False
402202,RAIGAD,MAHARASHTRA,5,1,1,18.52649478,72.92672934,maharashtra,raigarh,False
402203,RAIGAD,MAHARASHTRA,8,1,1,18.5590217,72.97216235,maharashtra,raigarh,False
402204,RAIGAD,MAHARASHTRA,3,1,1,18.628484866666668,72.89715926666666,maharashtra,raigarh,False
402207,RAIGAD,MAHARASHTRA,1,1,1,18.694533,72.860186,maharashtra,raigarh,False
402208,RAIGAD,MAHARASHTRA,9,1,1,18.73568322222222,72.87158228888889,maharashtra,raigarh,False
402209,RAIGAD,MAHARASHTRA,9,1,1,18.699926822222224,72.90793008888889,maharashtra,raigarh,False
402301,RAIGAD,MAHARASHTRA,22,1,1,18.044803795454545,73.39051354545455,maharashtra,raigarh,False
