row_index,doctors_pred
1152,3.8136949875597637
1153,11.144175952385304
1154,5.572866414947197
1156,7.883350991488703
1158,46.791597302063344
1160,5.998877516647558
1161,7.972280360593907
1162,11.63170518446474
1169,7.5015495287688925
1171,10.492327927069686
1176,212.35494396238616
1178,4.883701944828667
1179,3.5249169777856886
1181,4.762551493735976
1184,2.6380484604728234
1185,12.575556013340295
1186,32.71429527194829
1187,5.6337673976496765
1188,14.530346487165083
1189,14.792392856871228
1197,6.135517856243495
1201,2.9195838270723806
1202,31.28608041106969
1207,8.983565998926068
1209,14.640638031194728
1213,17.663635656172143
1215,1.3204338937629863
1216,8.21360634712465
1218,4.327136282753391
1220,13.511401052622082
1228,32.35272831344385
1230,9.964538153165273
1232,5.644646789328031
1234,4.4984682893696295
1235,2.480486094895664
1237,16.709375120301406
1239,8.3326730177825
1240,7.8356862758561485
1241,3.6398159641886427
1243,1.4727798529355927
1245,13.687825867203594
1246,98.82595861615708
1247,14.40978286204275
1251,6.117350983296889
1254,19.904410522423905
1257,85.39181021382254
1258,2.0986575640502703
1262,5.4169695967448686
1264,19.34246516697945
1269,37.87584714547193
1271,10.901353126782256
1273,8.427738569945447
1274,2.215715109600621
1277,1.7702172112463588
1279,1.0
1280,7.481273123010249
1282,4.32033420679282
1283,9.767060734378285
1285,2.6900282153338835
1286,3.615289290051717
1288,12.716710225329976
1289,5.9551184441320855
1293,18.821434900915524
1296,10.040553810546355
1297,8.056324136072133
1302,16.76023874114715
1303,1.4886832653254671
1304,47.10447001690639
1305,2.4543853314315376
1306,11.328285591073467
1307,2.22934846561372
1308,14.586644759395508
1309,7.992961176423001
1315,43.63158332638278
1319,2.8303475614066294
1321,9.516029059749522
1322,14.377487217018327
1324,13.501412250701787
1325,73.47715049215104
1326,6.626080820749813
1327,13.69038499094725
1328,6.698098072788332
1331,7.298083200609188
1332,6.062839742010766
1333,23.903980304071823
1335,14.65845247257286
1336,10.692117871754574
1337,28.289340973302238
1341,14.540497964398783
1346,6.3989815002077295
1351,2.153968720992552
1352,10.959515184362727
1355,5.483229506745886
1356,3.6610832931352593
1360,6.9055086981117295
1361,22.222608042532713
1362,10.426741036857075
1363,202.84354763996677
1368,6.130655545277547
1372,22.497015753050928
1373,12.276264060578765
1375,2.1036144817046494
1378,4.532704917199611
1380,14.423223268842092
1381,9.361840612417716
1383,6.52143539349469
1386,7.341550538689677
1388,8.350786158217938
1391,14.395845373565393
1393,3.37167044884624
1394,4.8883055604543335
1395,4.806505544212634
1397,29.776866581881848
1398,44.93253230203727
1404,6.752971264957196
1405,5.760493087874638
1406,7.076194448836626
1411,7.951011746727049
1412,2.1864111257105754
1414,18.14736002291718
1416,4.264608991565408
1417,15.007874756124552
1418,3.522823325689175
1419,19.605030417056195
1425,1.5616092046872163
1428,5.689870375109971
1429,1.1259488203601307
1430,8.010392322551818
1432,2.0812300132530566
1437,11.617865362994232
1438,14.471438755109123
1440,4.724409479139509
1442,6.554776259602591
1443,11.210564063790622
1445,4.300217692616971
1448,5.2635847280486185
1452,7.7144195383902945
1453,1.9673442470639713
1454,8.270824196542826
1457,5.5855055257246855
1461,5.574120014868354
1463,13.076742755812868
1464,8.374398241453815
1465,5.033703083496303
1469,12.379120957967901
1470,49.771507154523526
1472,9.69260202213429
1473,9.646384972699586
1474,4.354623522233211
1475,3.0156523783168057
1479,3.512606128329804
1480,5.457621203458595
1483,3.9201934488268266
1485,11.160965313733131
1486,3.859536654767157
1489,4.366038623525664
1490,3.8233434360481064
1492,5.024325261897297
1496,23.254955253571737
1497,5.6873092185340965
1500,2.1233110557901713
1501,2.0491205809114432
1502,8.536342231411137
1503,9.009638810639812
1504,6.954572242768633
1505,14.447219725742102
1506,3.595924807107886
1508,18.739574593567326
1510,21.371085181118342
1513,2.648505801297793
1516,6.807829266662258
1518,17.44085411591966
1519,3.2613232368324585
1525,9.943506715033172
1526,18.67459552773629
1530,6.411139723191613
1531,4.188343554809064
1532,3.6532237501960547
1533,4.988619061421549
1534,1.9448331935927206
1536,7.7549901524020814
1537,8.158053485578227
1542,7.257420500859289
1543,6.404205178363272
1544,3.5480905296248353
1545,4.381105459692676
1546,7.5776502140441675
1547,2.8013410744402347
1548,5.450445835437728
1554,9.7451031103472
1557,28.2101166699961
1559,11.497234095783675
1560,7.069085216303558
1561,3.435141941509116
1568,3.6754803724459375
1569,5.725429913952673
1571,29.46179123510995
1574,14.321617178551152
1576,2.239245805786351
1580,1.8079318482900044
1581,2.0691175160419046
1586,7.8886835752770805
1587,12.235766432137844
1589,17.89054307017304
1590,4.676207763826998
1593,10.699930291087425
1599,7.034457391942519
1600,3.3931152790783576
1601,8.807881380030892
1603,5.1721004360450245
1604,13.940279941742316
1605,51.32131063190464
1609,2.245143976192875
1610,10.10514289826642
1611,5.185017253678361
1613,2.142266982774186
1614,6.086968185206449
1615,2.0439563132454754
1616,3.0051466945495995
1617,4.321022801121762
1623,2.082605624520697
1624,53.941724662489285
1626,1.7261308187400746
1628,9.277330815052169
1632,2.544801398539361
1635,2.5858852796803564
1637,42.1994745214079
1638,10.478893808388165
1639,2.0911754622567233
1643,68.6978758475408
1646,17.634037444007923
1661,4.559194558408636
1665,5.103740670203722
1669,1.9071773302122337
1673,19.28155384203848
1679,11.138128711248841
1680,4.111698520909252
1681,2.377931880806469
1682,9.895779132842298
1683,5.194011417475852
1684,2.6237044574132486
1686,19.443116301122192
1688,10.915910180516196
1693,22.363574233896458
1694,2.662939511888079
1696,2.1031159794984933
1698,3.327780376837099
1699,6.400508805703238
1701,3.0997177243624736
1702,3.7626815982525157
1703,3.127997549208366
1704,3.8608660893062994
1706,20.831645330731455
1708,9.841876288314237
1709,6.029278319371554
1710,9.340815450963614
1717,1.2144029139256207
1720,1.5513597628287854
1721,2.7060639109591387
1722,10.235585542801642
1723,1.8912066845330098
1725,5.715186293588517
1727,25.57873598481566
1728,1.255547852239961
1730,2.130634904979202
1731,12.505530853466073
1732,2.163612770151621
1733,2.298561172047266
1734,7.501048377954699
1737,7.023084474890218
1739,5.157773185436774
1740,2.6557740636011777
1741,8.187580210646823
1746,4.761044144784307
1747,23.250887193267484
1749,2.256951767832364
1753,8.139881899676311
1754,8.345887525040808
1757,27.40335375223335
1758,11.075628818786543
1759,3.037174911175373
1760,3.0640546177322685
1761,1.0850121631681906
1763,16.02917450493192
1766,10.849003756878934
1768,12.664470375261994
1770,7.253762687379251
1772,22.886654621185677
1774,2.1527681205202716
1775,8.134705689717622
1776,1.708115123841619
1777,8.37606428712597
1778,6.004381326173716
1779,2.166382137540751
1780,3.3840011597697774
1781,1.5804170294080058
1782,4.232355188286607
1783,4.761486049506411
1784,4.761486049506411
1785,4.761486049506411
1786,4.761486049506411
1787,4.761486049506411
1788,4.761486049506411
1789,4.761486049506411
1790,4.761486049506411
1791,4.761486049506411
1792,4.761486049506411
1793,4.761486049506411
1794,4.761486049506411
1795,4.761486049506411
1796,3.7732348695205795
1797,2.6995072196485075
1798,5.911599850042913
1800,7.148099683817485
1803,11.254135407188988
1807,1.9576273828360127
1809,3.8291054579957025
1811,18.218002610243182
1812,19.78556659487005
1814,3.1072217357115925
1815,10.628314226004553
1819,1.7941124887045088
1823,2.5331971563611777
1826,15.141640659868806
1828,3.527833182887022
1829,1.5958595930510737
1832,19.87494735020938
1835,6.226650428309105
1838,5.409350942877313
1841,24.806478135167406
1846,4.643437055331947
1848,4.384699334097697
1849,6.238982693298824
1850,2.2813110551261917
1851,5.1834127279835505
1852,14.906652156235245
1853,8.22098454723626
1855,5.411377784502456
1856,3.2945288637183885
1857,7.3595434697386715
1858,26.80465450984475
1860,2.4340253812017556
1862,7.4389510672337416
1863,3.303176860306547
1864,4.284437943065253
1866,9.72567419140392
1867,4.530642192477913
1871,3.4422535331233663
1874,3.1403797419411728
1877,15.246691047522662
1878,5.573199169717352
1879,11.627180089971201
1880,2.363581718164432
1882,2.1188624069096256
1884,6.932912667577714
1886,2.2388111141400446
1887,7.729839732753966
1891,4.995234052968341
1892,6.805437660027282
1894,2.232827900220425
1895,2.0068207743894293
1896,1.5502001421926181
1897,5.436639091515653
1901,29.976535094388204
1903,2.2170860353096744
1906,16.569421181395896
1907,6.499443495507009
1908,31.713213201874087
1909,12.967924285976451
1910,5.274187362966459
1913,7.793244492732428
1914,1.8080189860252227
1915,4.639543207204656
1920,6.507159356998032
1921,2.0427124536604704
1922,1.1824687149972437
1924,5.211702048673978
1926,6.957439525795886
1928,8.209995339673226
1930,3.964138035658073
1932,17.397022328895385
1934,1.0930972663374663
1939,10.315217307785241
1940,10.411592235844628
1944,7.7610898147124034
1947,24.611649266288474
1948,3.1166046998610577
1950,10.585533055733574
1953,6.254012494058872
1954,6.386353012834103
1955,5.894529964982004
1956,11.443264109172423
1961,4.236063823705272
1962,4.051218662406208
1966,3.9526857747673825
1968,3.608223199837496
1969,17.94694788313172
1971,15.023254456345894
1972,14.996725052013707
1973,8.102866375774997
1978,13.013310792320233
1982,10.218960946404701
1983,6.814093625523675
1984,64.60887142486239
1990,2.349358892152801
1991,4.2032260365084815
1996,13.68514961883792
2000,13.100424515760011
2002,5.2445403777026804
2003,8.097767106199983
2004,34.54777321413311
2005,2.6888434144575766
2007,4.480518343479103
2011,11.755086776427344
2012,2.889031086287073
2013,2.093666549478787
2015,1.0
2017,34.43150404428018
2020,2.7525568728063505
2021,5.329245354004698
2024,2.658274112538455
2025,19.614275363799997
2026,7.14800623498004
2029,1.7592700262430594
2030,1.4363109233688856
2031,4.899888577810683
2032,18.24409716685464
2033,2.646368179765468
2039,6.9669953374219915
2040,8.30519058983473
2041,1.8650367722714036
2043,11.652871209256292
2044,2.1804996681822586
2045,3.870581218133575
2046,6.166561892659175
2049,6.529130795323699
2050,7.936913305096336
2052,12.071600765749341
2053,28.638495166838283
2056,11.61249832574723
2061,7.1156827246086936
2062,4.496537762218344
2065,3.6496595582340094
2066,4.034182905947889
2068,2.6703099361324325
2069,6.945112460037173
2070,9.232365577675038
2073,8.791246393013525
2074,2.318056278486395
2077,2.0648459063166524
2078,6.6713967059465205
2082,7.295471170998043
2087,17.058651024174942
2088,5.218915483232178
2089,1.815355067797158
2091,2.5851767061799036
2094,32.27054033866832
2095,9.749804036354732
2096,9.867329857990127
2097,3.4672348243686555
2098,8.298191185503303
2100,2.0925312818823407
2105,4.846093883302788
2108,4.979871511761641
2109,12.257927884892414
2112,11.590702787091418
2113,13.309160535398766
2115,14.806658101711172
2118,2.264374022140968
2119,8.05978983425939
2120,8.601838180975248
2122,12.658073451863617
2123,1.302457194405439
2125,1.593021180072425
2127,16.009994422757337
2128,5.33047318551025
2129,1.1433498457672449
2130,2.27934219575996
2132,2.161921309322338
2133,5.220228471196296
2134,3.921496114973461
2135,4.761486049506411
2136,3.7732348695205795
2137,4.761486049506411
2138,3.7732348695205795
2139,3.2150481293407047
2140,2.9895937084957644
2141,2.387280948926999
2142,6.703617431833585
2143,12.439335941212038
2146,2.0029818031233475
2147,5.295321884418392
2148,9.081620785386033
2150,1.209543500905686
2152,1.5759132316662046
2154,2.3657342775949073
2155,6.934462896943332
2158,4.264726424712693
2159,1.4966829829870534
2160,7.878019506861202
2161,7.017435020104565
2162,8.489384979379677
2163,14.918949283954063
2164,2.811435272172133
2166,3.526327250140517
2169,9.595193049875233
2172,9.207677526807384
2173,6.018127654663964
2175,1.5844351659198108
2182,12.874931513496435
2184,5.108999730067234
2185,2.5538929913807555
2186,8.219997443540965
2188,1.5981853426484873
2189,3.236984593523926
2190,19.411513296562067
2191,11.69318937515703
2192,2.778924356952717
2195,3.431600677836288
2197,2.3699221312406866
2199,4.701451118623397
2201,7.190600310989294
2202,5.377197744231664
2203,17.039274200690144
2207,6.016701993186639
2215,12.985977174099999
2217,5.931470843176681
2218,8.462142847643024
2219,35.17528590481351
2220,2.4419277417060323
2222,6.20573809835861
2224,6.627074683024156
2225,5.915555084840303
2228,10.915065359867794
2230,9.930217782399797
2231,1.8441279333677483
2232,1.3661676735593682
2234,13.310719034446729
2235,21.823106540179673
2237,2.0223689910544884
2239,3.6844016739426864
2243,9.329585308485965
2244,6.2784017956645854
2245,3.624800773434622
2247,5.461584067586968
2248,13.105290341369974
2250,3.749771386477503
2254,2.1203835618070572
2256,3.1158849617569553
2258,2.8705751795074166
2259,2.9362670800908277
2261,4.050932012442869
2262,15.742293248223717
2263,1.702169638834049
2264,2.792320120985457
2265,8.162110021932685
2267,7.9238227514464
2269,3.0985583086822888
2271,2.723986035298941
2272,2.14772470842244
2275,1.3872605603505397
2276,35.36822454677389
2277,1.0811442156799944
2283,3.344150252774137
2285,91.15767021594513
2286,52.87233917413343
2287,1.4443484906082846
2288,13.577621904243376
2290,3.6927912858529455
2292,7.1089614333498705
2293,11.454994366298722
2296,5.998227149031682
2297,3.2198676519101515
2298,19.235064007743294
2299,2.4353425672975355
2301,14.38802500100307
2302,4.856095069653709
2303,1.1528775361916557
2304,7.786297695282016
2305,1.9138012162929066
2306,1.5966762602159288
2310,3.9909299937640137
2311,3.106175560830274
2312,9.9694395318607
2316,3.929525156245533
2318,7.097770748097168
2321,9.918719167280875
2323,6.881163957572321
2325,5.3355167366063965
2327,21.646400052851398
2328,3.8038411707228015
2329,3.2183211635818125
2332,1.2428459648307821
2333,2.4405272342727713
2334,3.3568851387015775
2335,2.0571063495096418
2336,13.480466859532717
2337,8.13616539432813
2339,3.2004038399748156
2344,1.479138950262692
2345,2.7238140500071384
2348,2.047512285360076
2349,4.372829637038973
2351,4.496862628363427
2353,109.12470008201996
2354,2.8803767210042763
2355,12.15998809196706
2356,7.821683779161647
2357,2.07195133181027
2358,2.012989346049589
2359,13.272399839764219
2362,3.457986310031816
2363,2.7096270176240567
2364,2.8840253496476067
2365,3.3259243357761603
2366,5.437643251293475
2367,1.945776955027069
2368,2.200126275313883
2369,9.839076677594965
2370,3.3333983774991376
2375,6.1147758642560675
2378,3.409273403433755
2379,16.54599732419731
2380,1.0
2382,5.267585204011318
2383,2.308246787519548
2385,2.433184102866702
2388,1.8755131839743373
2390,5.500096489396528
2391,3.544356815917531
2395,4.65759301530033
2396,8.598940958249662
2397,9.300961709973045
2399,3.306209378649751
2400,4.294290617409028
2405,16.941519223652794
2411,11.634494560936183
2414,11.276176830715382
2422,6.976720641285155
2423,1.9202196260716808
2424,4.7770646875462015
2425,4.680055395788388
2426,10.433383681645948
2427,4.761486049506411
2428,7.474289267420663
2430,6.30773593293375
2431,9.193351205116407
2432,10.645519262931076
2435,11.560708377136262
2436,1.5701772175563427
2441,18.488555625973927
2443,4.836263262307065
2446,4.004693165113058
2448,1.8996696534321937
2449,3.7732348695205795
2450,4.331662640260529
2451,12.44682814867758
2453,5.307772708144907
2454,15.475450504370137
2455,1.3374429331393578
2457,23.4062552107512
2458,3.4704666625255727
2459,7.064958161940144
2460,3.476946199767052
2461,3.001353381811765
2463,4.0235830724574555
2465,4.338955897253932
2467,3.038747700236357
2468,5.488869862022311
2471,3.753744316979728
2472,1.405173158341672
2477,3.4038140327939153
2478,10.65139337411716
2479,9.54172772604869
2481,9.260184695349487
2483,5.105985923795817
2485,2.4603285994136823
2486,1.9621601381819038
2489,3.4697856976886996
2490,2.5813892618903527
2491,3.9708801151576396
2492,5.541265556185205
2496,15.049723537574973
2499,7.001606089226781
2501,1.505460271237282
2502,43.19214699860293
2504,5.050476643352594
2505,1.5373722677774946
2507,3.995401839698489
2508,1.9964093684786257
2510,1.4078691494222422
2511,20.316909773734576
2512,1.771791335494057
2513,4.616295458438253
2514,1.0
2515,6.03443117847998
2516,9.200006676893025
2517,5.613664228425481
2518,1.8060785686193546
2519,53.24565412248815
2520,1.442162152265826
2522,5.212263010054253
2523,4.2130023732891235
2524,3.8875283365740287
2527,12.966733335954194
2529,4.871212895689852
2530,29.95712183061728
2534,5.9092282579062
2535,2.697278666847566
2536,1.5549877219885244
2537,9.02448173519627
2538,8.427354731818614
2539,9.122728602323406
2541,7.949861209154832
2542,4.783525476861715
2543,15.390162342278796
2545,21.72768131237101
2546,3.31932751225302
2547,10.520767165242578
2548,6.696285697531703
2549,3.9102215502117526
2550,4.755736597822253
2551,22.973776105234368
2552,1.758751861764574
2553,6.408833826319781
2555,3.589409658502653
2556,10.203474388126748
2557,6.419861321019353
2558,2.940453959286772
2559,4.056464658484821
2563,8.308398475089064
2564,3.107714510251268
2565,4.117065546469288
2569,4.105501981133953
2570,2.302517573554932
2571,3.246940067352352
2572,3.4306692035246313
2576,4.847421174411453
2577,10.047703609361424
2578,1.7082775043212879
2579,1.1647485556443857
2582,3.0754614596514505
2583,9.105026804981678
2586,7.677499163475903
2587,5.09000706859056
2588,5.363246387836507
2589,2.4422729970515418
2590,2.884351215876222
2592,2.188652573791705
2595,24.61887194686651
2597,5.133348661329497
2599,5.71776511300386
2603,1.3934457386684078
2605,3.0092979462970044
2606,6.988280677261978
2608,1.3680252151479333
2610,3.0541698060307327
2613,11.49969922989172
2616,8.282095384221073
2617,3.7123964096581865
2618,13.852002607187917
2619,26.569540424427935
2623,23.05480471293776
2625,4.719052707184276
2626,5.739996911258375
2630,5.5321528342395965
2631,3.233338353966654
2634,1.5129731145957237
2635,2.1850765508515875
2637,6.159302100252772
2638,2.4534288925567775
2639,12.452899395718823
2640,7.128158996676978
2641,11.287304925806765
2642,1.2135202547364596
2645,1.9373619039754633
2646,4.979402309591534
2647,1.3771730263133948
2648,8.085350262474234
2651,1.553231276121551
2652,10.944018414227143
2654,1.960116745639806
2655,4.76738020066043
2658,1.7385051317710367
2660,3.107141787361397
2663,2.1777114839207785
2666,9.771250715317363
2667,1.6960907790569881
2668,5.401721354921045
2669,1.686547250030142
2670,3.6490625758742503
2671,12.54088380601692
2672,4.761486049506411
2673,6.184940863731982
2674,7.339627886695286
2675,10.983399691793927
2676,9.956519812640927
2682,1.1107980945191822
2684,1.6496736100970177
2685,6.145909657284822
2686,8.792664845880719
2687,5.915848006115851
2688,4.772654752484384
2689,6.8447983400833445
2690,5.293006275892357
2694,11.764672971534132
2695,9.498481833866697
2700,3.953482062518087
2701,2.0117395620181773
2705,1.0
2707,2.2437348421738257
2709,3.710660435972941
2712,6.769817713330023
2713,26.228274804897566
2714,5.9026143583258195
2715,3.298100895969851
2720,1.7899597310555617
2721,2.766036801352305
2724,8.325605034714606
2729,2.1010669594002196
2734,1.8794409816702615
2735,3.392583854804005
2736,11.819951110580535
2737,7.559160540588339
2741,6.747255156086909
2742,1.0770656980969773
2743,2.4969686372233797
2744,11.277341833943298
2745,3.508614515584711
2746,6.837646375427955
2750,4.8900164007215405
2751,2.2277249974623468
2752,17.197042359921877
2754,7.0361340746783885
2755,9.118118920027038
2757,6.830268112891013
2764,15.540451262775246
2765,5.694766194978458
2768,4.1820932546171425
2769,9.719634077866452
2770,6.184940863731982
2771,7.168882271874748
2773,6.6954531059095865
2775,4.757919910541389
2776,11.566875918634024
2777,12.040107438568654
2779,2.3905734955301705
2783,2.243291967273404
2784,5.308378926246004
2785,4.153587914603171
2786,4.869659943190259
2789,2.4411327790772392
2793,1.7317275874895934
2794,1.9143803612730652
2796,2.9844941460374605
2797,1.4465211876329775
2799,4.460443074085052
2800,3.647023864444805
2801,2.9958133609634228
2802,3.875732903071517
2803,3.757862471625212
2806,2.536393201393084
2807,5.83904529425649
2808,41.248398537906425
2810,3.4294538318570256
2815,5.215886762073697
2816,1.4821546964311
2817,1.4247570956399842
2818,20.34744615167302
2821,1.3658959242805353
2823,1.993446656292238
2824,2.6190918371429417
2826,1.5254084110307773
2827,2.7303105577902658
2828,2.3762325779972264
2831,5.228490130521618
2832,2.582290606747426
2833,8.144559818543483
2834,16.588363953605374
2835,6.476256085979906
2836,1.9474337475051215
2837,6.794411307297498
2838,1.7275315228329926
2839,7.129751709409141
2840,4.358762421641045
2841,7.525591991445372
2844,5.364313708630303
2846,11.614196660960816
2847,15.213512898650437
2850,8.55501303024117
2854,23.66956007885254
2856,3.6362138600422
2859,3.1163694304319223
2861,2.7613079777123435
2862,4.357499863736496
2864,3.950626201376162
2866,1.8089185298724986
2869,42.793543932766994
2870,2.5231114241023205
2873,4.95735134584977
2875,3.691429120403621
2877,18.231901587618516
2879,4.974990049310873
2880,1.36180801047061
2881,27.22518813643117
2882,18.708275211641354
2883,4.298056457402614
2886,2.9716557875831486
2887,2.692375793595322
2889,9.932547324769912
2890,3.7324949220807198
2892,2.604967689735198
2893,11.91566792946932
2894,1.8768640321865702
2895,3.6766083400903358
2896,7.070509308480437
2899,37.03829060366429
2900,6.263361617647013
2901,3.107920044587482
2903,12.049993238842433
2905,9.394342778560274
2906,31.620889175775677
2907,26.02360671925024
2912,1.0243216716224524
2914,1.5258400263052285
2915,1.6674821371213424
2916,13.692929319594667
2917,20.506044194557894
2918,17.02465511912212
2920,3.028912542566673
2921,2.2769657031857937
2922,1.2750350461841038
2924,2.1280234976161414
2926,18.34789573812454
2927,82.80236914900246
2930,1.7405904008224773
2931,11.653660324577514
2933,2.058444226276266
2935,3.6446826321357197
2938,4.095459702357031
2939,8.532473646806666
2942,1.4897862020754535
2944,10.18175305893038
2945,6.806931119428682
2948,2.6417659976950563
2949,3.1481378639525057
2952,4.152498178527328
2953,10.075092238367862
2954,4.873549525002381
2956,4.748498748716127
2957,1.0863817872589987
2958,2.258006299355342
2959,14.439105868136082
2961,2.8100695225609895
2963,8.706073581898073
2966,6.141483796911095
2967,8.934272787044769
2969,2.3197341963115314
2970,2.7566636317211195
2973,1.836573151579338
2974,2.572999716460565
2975,7.364761412162775
2976,2.83872238603896
2977,2.288331701605124
2979,4.556189756367003
2981,4.533288190552638
2983,1.9946902885603142
2985,10.179800274822018
2987,5.951013096991947
2988,3.794867142229437
2989,2.80373576831035
2990,2.5036164889636168
2991,1.7309165122560377
2992,7.506208604505037
2993,2.019200932709556
2995,4.606224799744723
2999,6.329153492281695
3000,6.815696489791437
3002,4.370377008280796
3005,2.6502257810943717
3006,5.564993173718024
3007,1.9694841479112113
3009,2.8164531010777822
3010,6.2757077007157145
3012,2.7273113906257738
3013,5.281778847811438
3015,5.071624304918306
