row_index,capacity_pred
1835,28.039486287994634
1836,34.96535215506943
1837,13.412925981398036
1839,18.73982844456029
1840,96.2796671463339
1841,383.35663961235497
1842,26.335306744524136
1844,97.59192967942155
1848,73.72623513384156
1849,93.57816397406583
1850,41.90198369538201
1855,127.37277913218415
1857,70.17052540027437
1858,430.9609247936006
1859,55.85517895482746
1861,56.20792402828797
1863,44.3322029947394
1864,10.541380443971958
1870,41.080697305591706
1872,8.619888655778269
1873,15.69067815384953
1874,19.701473114108182
1875,41.707441216544424
1877,113.28125354610262
1879,108.28299541931518
1880,10.574267609916228
1881,18.50097632741966
1882,25.2319323629431
1883,25.487500040842345
1885,14.059075969031959
1886,23.804454517254737
1888,8.553159848612848
1889,9.376422265685976
1893,21.682543282148746
1894,46.498617619403866
1896,27.811979775949503
1901,392.91930585990104
1902,5.7284953113981105
1903,11.021953373968604
1904,61.649920813670576
1905,52.30507070585927
1907,41.624716478381764
1911,44.692776987974625
1913,79.18720868327534
1914,14.64116512196788
1915,27.213558407624877
1919,12.976397350107396
1921,121.80697311560287
1922,10.399937358673746
1926,78.64707789784124
1928,45.58801837402803
1929,65.56818419159585
1930,178.795188358802
1933,32.1513462727609
1934,5.51541301155335
1935,70.68575430667875
1936,36.740299794066246
1938,21.45364094548047
1941,71.90253767821604
1942,103.22949477067439
1944,38.360682490831415
1945,15.822556969992965
1946,60.27091532319508
1947,318.7246930665977
1948,55.42657080143434
1950,30.2915509768972
1951,20.04635173868202
1954,19.064732723226545
1956,117.01676922566664
1957,82.19878093063797
1958,46.13109862954337
1959,10.904514604065499
1961,86.98847698317353
1964,56.58302539030152
1965,25.031516252100683
1966,12.990917485600026
1969,227.58977608703822
1971,45.956783597070725
1975,4.079370621952206
1980,34.34705243959011
1981,58.806969118910324
1982,99.4911355071295
1983,40.1059689316064
1984,994.2259778236794
1985,18.854503629334253
1987,63.473655294121166
1989,30.036719531108545
1990,13.964039581602554
1992,7.981830092349282
1996,161.91461874590235
1997,19.53631044136471
1998,48.2054048894662
1999,28.49003289268386
2002,53.41502415164877
2004,283.5497700115749
2005,52.269111133377514
2007,14.448882376266555
2008,13.503550135058699
2010,57.93907355677074
2011,21.988658962094856
2012,54.10590193585418
2013,41.37766423984515
2014,19.580597729497025
2015,50.48925148733516
2016,14.744839325788556
2019,4.885079759660614
2022,87.08729651271545
2023,45.34132781775811
2024,16.857824907683977
2027,30.581391634337233
2029,15.65944065706991
2030,13.134780943382362
2034,39.2269504363567
2035,74.43004406535337
2036,55.86313901575931
2039,85.88714859558362
2041,32.203957245742544
2042,28.09528790226087
2043,95.47229091271413
2047,19.008698852227532
2053,183.53356053563675
2055,11.33030794704976
2056,52.53452479179322
2057,116.76150253213629
2058,9.70473696492448
2059,46.94262996109849
2060,11.773856833825082
2062,61.6365207280795
2063,33.014328630289604
2065,35.45586968089312
2066,39.0496911263582
2067,17.84652940324383
2068,20.99335969707223
2069,108.69248885680892
2070,132.74504568812435
2072,8.112470941876945
2073,140.02997076953713
2074,13.682439970838228
2075,53.94778579691062
2077,28.17528204576698
2078,81.80432766435949
2079,28.346446291645787
2080,15.233155182482982
2082,75.02889553293194
2083,8.391399633899459
2086,12.008011570531272
2087,82.41433008477446
2088,221.8825904453887
2089,48.39357281717998
2091,24.24587464058964
2092,86.62707452316889
2096,18.19204735192283
2097,59.985349713674516
2098,24.14471429784964
2099,30.160944949936084
2100,20.058681895720373
2101,50.73046794534742
2102,17.35932097131969
2104,11.027752074787859
2106,32.71213724878385
2107,8.06675991062683
2108,51.909523752990644
2110,19.80634733650881
2114,59.23409364246222
2115,47.77707672696648
2116,14.892355289659768
2117,59.130242903175784
2118,19.903753730491875
2119,118.14189758070843
2121,91.27049421712712
2122,73.48363481433563
2123,39.54944991718533
2124,10.241219808610007
2125,16.96468054856257
2126,91.90504494569524
2128,54.338152092026654
2129,5.692805849221818
2130,37.9209261714228
2132,29.88115099094361
2133,57.59214894767977
2134,30.16157646986585
2135,236.6284838686448
2136,257.1909956637988
2137,236.6284838686448
2138,257.1909956637988
2140,41.12249332409149
2141,4.814933911074756
2142,68.09394005459117
2144,60.41436569317415
2145,97.35941043071679
2146,46.31454173599088
2147,50.21317677466276
2149,19.192248259002856
2150,11.325840933675089
2151,32.45557958530891
2152,17.832155101820433
2153,20.485054528674052
2154,18.713477684801475
2156,15.12786904169434
2158,25.827700037700712
2159,12.544375685037851
2161,49.036310409441235
2163,180.75833888301588
2164,33.75736411037345
2165,70.17212537173202
2166,35.10931340660627
2167,124.8771359262631
2168,17.250241269200053
2170,75.4243425776744
2173,22.28052524429672
2176,63.66995826653116
2177,19.14105693426508
2180,38.99875557095055
2183,14.919050822073102
2185,53.4739183623496
2186,46.088862466358975
2188,26.25476292940866
2189,14.98342417610423
2190,24.27711743687389
2192,13.531662639120123
2193,123.48356891686319
2194,26.005083326562282
2195,11.273098460165244
2196,12.33602483514344
2197,21.873262069375595
2199,115.62012282533018
2201,87.35587739373727
2203,106.08149404474473
2205,59.1699855381501
2206,16.93160054463112
2208,53.33141153139465
2209,14.897645123094089
2210,29.193590173658166
2212,148.82915162590362
2214,19.426950706813955
2215,96.61620103641303
2216,24.384802605331274
2217,65.38828744057913
2218,89.3587910289802
2220,16.099797954491816
2221,19.30354206775916
2224,52.99073897872155
2227,19.40607052891122
2228,55.51430289074709
2229,51.95195576270815
2232,21.40659834964075
2233,71.83259543241194
2235,154.7166074272647
2236,14.565027669955125
2237,10.689891482969438
2238,5.674485610789309
2239,29.334795394346028
2240,17.472541052305722
2242,14.52358937725326
2243,27.682619149002342
2245,32.72650802744518
2246,13.140159832287013
2247,92.51197447162124
2249,21.997814735082823
2250,15.253764279793545
2251,66.25809432101428
2252,82.21065734887765
2254,17.161686054612826
2255,44.491062138436874
2256,10.447660581679594
2257,57.05053423751854
2258,20.409459625607116
2259,19.764727092633304
2260,8.143596198662898
2261,49.38568801628731
2263,17.697266544601238
2264,23.488636705194587
2265,53.99948614731053
2266,10.46630940442783
2269,23.42581491518733
2271,40.50175511225826
2272,23.175906746069558
2274,91.19036353183117
2275,15.194399102639844
2276,175.40316199764897
2277,29.88607532890517
2283,30.264339500524652
2284,41.36857935786888
2287,11.345674299808135
2288,81.3970310636356
2289,29.731877265777957
2291,139.4831858706557
2292,108.97076235461093
2296,153.70861435281532
2297,15.495764474031157
2298,164.31855169183035
2299,38.60210561561717
2302,41.79154209401935
2303,87.2491371192374
2305,15.19566830768148
2306,9.904218104510006
2307,33.7741444755011
2309,11.85178749351101
2310,34.313506260631485
2311,112.98648986480872
2312,75.0803928328374
2318,49.66814338123426
2319,13.252928143419767
2320,91.85031235026304
2321,48.03019746945862
2322,16.96687193437045
2323,145.04127390936313
2324,13.207919779534349
2325,107.07440215242093
2327,20.833361130547647
2328,12.882264808661922
2329,17.47072863371627
2331,4.942977031742208
2332,9.504395108359397
2334,28.313479686423612
2335,10.909402339277564
2336,106.83797434173803
2337,163.26523538796783
2340,17.158218619209915
2342,8.548717572563387
2343,35.051697537545486
2344,9.346863205582276
2346,113.51688009341113
2347,34.60700599710612
2349,37.3564736852348
2350,40.50583170851821
2351,32.39333222682674
2354,25.771419647719057
2355,83.67185117485805
2357,22.446653107054516
2358,23.868187348096203
2360,24.178296954905615
2361,10.48405282484953
2363,44.72571053732054
2364,20.71222389797607
2365,84.90257439454757
2366,17.620714506151927
2367,13.828548491198601
2368,35.944245438818825
2371,20.312777391658077
2372,32.742897402942276
2373,18.473013945646098
2374,15.442060430068254
2375,61.840007236619904
2378,17.66116049848293
2379,53.66190399461825
2380,12.906293645917152
2381,90.06784659237056
2382,80.56266513921187
2383,31.358163862776617
2384,8.686881200649347
2385,22.134840801385685
2388,8.274919640646269
2389,33.91084711987031
2390,91.57009445443026
2391,24.698662298908506
2392,30.073308161949846
2395,37.04643247345682
2396,15.235617443103855
2398,8.499318370067764
2400,34.86507746349409
2403,64.81472303233456
2406,165.46868776877528
2407,39.37030568247676
2408,11.033621795172387
2409,72.02426325452937
2410,19.780309345100292
2413,7.857623963547869
2415,30.832042940478633
2418,23.0326449636328
2419,13.471761453757482
2420,29.58570236901094
2424,71.46997864743854
2425,57.44005070130795
2426,52.00196642548604
2427,236.6284838686448
2428,637.7964713096569
2429,9.695587919883993
2430,39.84125043252606
2433,15.66839631441065
2434,97.17747052132873
2437,68.52967182148922
2438,59.44367539046102
2439,67.06134806032982
2441,71.14577160923075
2445,55.89671966697055
2446,266.3769737227001
2447,31.43380875536592
2448,45.145230300972706
2449,257.1909956637988
2450,51.34345839747344
2452,8.150125307684636
2453,66.83321258330162
2455,8.192771831092196
2456,22.467472079006644
2460,72.81894347095624
2461,16.19736201460094
2462,96.3304160994656
2464,10.455539120826838
2465,49.103233370047384
2466,12.68220814784327
2467,19.448455774983703
2469,20.88911501202577
2471,52.65688543732939
2476,6.49674180521976
2477,34.88404106206241
2478,67.54399351497575
2481,72.77901507513701
2482,55.02703184566508
2485,33.78403337078106
2487,69.69083313729725
2488,14.647637462186479
2489,53.192781269465804
2490,39.433293554219816
2491,39.90516281329841
2493,43.64822300965569
2494,156.4825976173484
2496,178.76342987802744
2497,10.843807649126504
2498,70.69685407468751
2499,77.42433643912072
2500,24.685530825430376
2501,14.894952886011161
2502,88.54461417756595
2503,16.856015725581074
2504,77.94235628240403
2505,21.652646002875883
2507,36.07004221033585
2508,36.75456214110938
2509,85.20714207667605
2510,22.42416233369262
2511,103.83989912364343
2512,33.33540346720573
2513,58.21143524696633
2514,3.3372508429747305
2515,99.64512294928339
2516,99.30454179062538
2518,13.556939146464765
2519,134.97460095852253
2520,13.26575922024431
2522,70.78580563390213
2528,11.513595633514772
2529,58.983192716019374
2532,31.69045786199851
2533,6.290961807490405
2535,46.37413762244115
2536,10.836125908387727
2538,95.64588199608063
2540,47.83893871820862
2541,57.77958917253427
2542,28.96631127511529
2544,50.494339249813365
2548,29.513226272552682
2549,18.37718543427503
2550,85.57761870329848
2552,17.917185563058005
2553,45.45779984989238
2554,16.93067630029949
2555,58.115088089772115
2558,44.25840045818808
2559,16.900046418885935
2560,23.774123747091647
2562,13.088388382853504
2563,108.97992848963851
2564,73.74290722665775
2565,142.9905333320657
2566,14.022104676676333
2567,16.727507967776596
2568,162.42212486733243
2569,30.87707242224956
2570,99.79018421834223
2571,13.33388635554294
2572,74.41863295245317
2573,30.45721621769511
2575,47.99620569746822
2576,107.61119281957104
2578,14.063319599826507
2581,56.24119624600097
2582,48.90293585140971
2586,82.34278979787857
2587,53.73709049646345
2589,16.31376904039263
2590,15.073933437931426
2591,32.762656310688406
2592,8.566847279469087
2593,26.592279208932172
2596,11.164613941264788
2597,18.99945080830121
2600,4.521282671414891
2601,11.641973288826575
2602,29.288080337703445
2603,6.243733450732365
2604,21.47696360147693
2606,45.56653914021613
2607,18.578170627664214
2608,11.859447500259424
2609,7.254658816103316
2610,24.307499505741138
2611,8.637807927125081
2612,16.328143427078096
2614,47.19670777052759
2615,7.229678005906176
2618,91.55375712384027
2619,45.41206676492786
2620,17.452648266988252
2622,11.018161479572447
2623,981.6042173549122
2624,24.054886267609625
2625,105.36962121362895
2628,9.956695581543402
2630,240.0318209286587
2631,22.553474165884683
2634,20.760006834890582
2635,17.358529506907995
2636,23.053032716159134
2637,17.621661935601114
2638,39.71106465717091
2639,62.68081955616161
2641,31.68589951290021
2642,2.839763453843028
2643,106.87912725209077
2644,21.264793097319732
2645,14.757999636562221
2646,54.27511666614051
2647,18.477250886809774
2648,74.37190386861921
2649,21.580042347898605
2651,33.62617061212651
2653,14.343028698642572
2654,52.942307706974
2655,41.595397204887426
2656,17.00086253249703
2658,25.71065223218784
2660,90.66195157850365
2661,57.3140092905606
2662,13.78824438527399
2663,9.249690291490035
2665,13.101170636332164
2666,128.8616191790076
2668,79.88816457439903
2669,17.548552310197614
2670,49.85525815622603
2671,73.42246326441942
2672,236.6284838686448
2673,558.0933299742301
2674,53.5089689964749
2677,105.6257444045399
2678,27.843228752418323
2681,54.702325204128655
2684,19.95146697162321
2686,38.356933417618066
2688,62.67044078610701
2689,87.4104955232442
2692,8.588679130710851
2693,11.143701181131913
2697,35.04874001548966
2699,15.840758401441226
2700,75.34500737859918
2701,46.863261414549925
2704,114.39494521369758
2705,4.499884467892479
2707,12.032483268489347
2709,21.43656004463836
2710,134.2033035875822
2711,23.32372164475241
2713,113.22884318768064
2714,80.52812719630717
2715,31.776680633143375
2716,19.921776737186036
2719,190.0483241987386
2720,25.03178477769536
2721,9.85410644736407
2722,36.003337637033596
2724,64.30901885680213
2725,44.30890974263183
2726,91.93304521164886
2727,10.510751008708588
2729,24.50047514894242
2730,58.70897833281127
2731,25.449622425197145
2732,28.018083793850757
2733,50.01510987188091
2735,52.46850812475178
2736,68.88887617982701
2737,322.97918833805215
2739,68.17845416721794
2740,31.56324125876277
2742,6.305210681869036
2743,19.05979601811582
2744,73.93230483481268
2745,28.98458530418458
2747,16.23915240302467
2749,5.4540275974209855
2751,25.799985654335494
2752,169.55354053430662
2753,7.3512905945973825
2754,38.981306243524806
2756,50.79357770970964
2757,114.43071772529134
2760,114.33764414126222
2761,26.240449192497746
